,Player,Salary,Team,League,Position,Salary_mean,Salary_std_dev,Z_Score,Salary_pos_mean,Salary_pos_std_dev,Pos_Z_Score
1016,Sergio Romo,4750000.0,MIN,MLB,RP,4226860.259259259,6381528.707480021,0.0819771820704261,2182896.6223776224,3301738.9365441166,0.7775004102260514
1018,Hector Neris,4600000.0,PHI,MLB,RP,4226860.259259259,6381528.707480021,0.05847184238211921,2182896.6223776224,3301738.9365441166,0.7320698044504771
1021,Gio Gonzalez,4500000.0,CHW,MLB,RP,4226860.259259259,6381528.707480021,0.04280161592324794,2182896.6223776224,3301738.9365441166,0.7017827339334275
1022,Mike Zunino,4500000.0,TB,MLB,C,4226860.259259259,6381528.707480021,0.04280161592324794,3088024.052631579,4349114.735536663,0.32465824270653304
1023,Willson Contreras,4500000.0,CHC,MLB,C,4226860.259259259,6381528.707480021,0.04280161592324794,3088024.052631579,4349114.735536663,0.32465824270653304
1024,Carlos Rodon,4450000.0,CHW,MLB,SP,4226860.259259259,6381528.707480021,0.0349665026938123,7016107.1734104045,8631382.118400812,-0.29729968366709764
1025,Taylor Rogers,4450000.0,MIN,MLB,RP,4226860.259259259,6381528.707480021,0.0349665026938123,2182896.6223776224,3301738.9365441166,0.6866391986749026
1026,Joey Gallo,4400000.0,TEX,MLB,RF,4226860.259259259,6381528.707480021,0.027131389464376664,5627350.0625,7638664.517777581,-0.16067600031963303
1028,Andrew Heaney,4300000.0,LAA,MLB,SP,4226860.259259259,6381528.707480021,0.011461163005505395,7016107.1734104045,8631382.118400812,-0.3146781287344551
1029,Kevin Pillar,4250000.0,BOS,MLB,CF,4226860.259259259,6381528.707480021,0.00362604977606976,4866994.173076923,6739957.656463509,-0.09154273728785754
1030,Alex Avila,4250000.0,MIN,MLB,C,4226860.259259259,6381528.707480021,0.00362604977606976,3088024.052631579,4349114.735536663,0.2671752800343259
1031,Matt Shoemaker,4200000.0,TOR,MLB,SP,4226860.259259259,6381528.707480021,-0.004209063453365875,7016107.1734104045,8631382.118400812,-0.3262637587793601
1032,Christian Vazquez,4200000.0,BOS,MLB,C,4226860.259259259,6381528.707480021,-0.004209063453365875,3088024.052631579,4349114.735536663,0.2556786874998845
1033,Austin Romine,4150000.0,DET,MLB,C,4226860.259259259,6381528.707480021,-0.01204417668280151,3088024.052631579,4349114.735536663,0.24418209496544305
1034,Lance McCullers,4100000.0,HOU,MLB,SP,4226860.259259259,6381528.707480021,-0.019879289912237145,7016107.1734104045,8631382.118400812,-0.337849388824265
1035,Mike Clevinger,4100000.0,CLE,MLB,SP,4226860.259259259,6381528.707480021,-0.019879289912237145,7016107.1734104045,8631382.118400812,-0.337849388824265
1036,Josh Hader,4100000.0,MIL,MLB,RP,4226860.259259259,6381528.707480021,-0.019879289912237145,2182896.6223776224,3301738.9365441166,0.5806344518652291
1037,Archie Bradley,4100000.0,ARI,MLB,RP,4226860.259259259,6381528.707480021,-0.019879289912237145,2182896.6223776224,3301738.9365441166,0.5806344518652291
1039,Jose Berrios,4025000.0,MIN,MLB,SP,4226860.259259259,6381528.707480021,-0.0316319597563906,7016107.1734104045,8631382.118400812,-0.3465386113579438
1041,Pedro Baez,4000000.0,LAD,MLB,RP,4226860.259259259,6381528.707480021,-0.03554951637110842,2182896.6223776224,3301738.9365441166,0.5503473813481795
1042,Alex Wood,4000000.0,LAD,MLB,SP,4226860.259259259,6381528.707480021,-0.03554951637110842,7016107.1734104045,8631382.118400812,-0.34943501886917
1043,Travis Shaw,4000000.0,TOR,MLB,1B,4226860.259259259,6381528.707480021,-0.03554951637110842,6680480.630434782,8550701.470137293,-0.3134807874881572
1044,Joe Smith,4000000.0,HOU,MLB,RP,4226860.259259259,6381528.707480021,-0.03554951637110842,2182896.6223776224,3301738.9365441166,0.5503473813481795
1045,Tyler Flowers,4000000.0,ATL,MLB,C,4226860.259259259,6381528.707480021,-0.03554951637110842,3088024.052631579,4349114.735536663,0.20969231736211877
1046,Nick Markakis,4000000.0,ATL,MLB,RF,4226860.259259259,6381528.707480021,-0.03554951637110842,5627350.0625,7638664.517777581,-0.21304117476459966
1047,Kwang-hyun Kim,4000000.0,STL,MLB,RP,4226860.259259259,6381528.707480021,-0.03554951637110842,2182896.6223776224,3301738.9365441166,0.5503473813481795
1048,Yan Gomes,4000000.0,WSH,MLB,C,4226860.259259259,6381528.707480021,-0.03554951637110842,3088024.052631579,4349114.735536663,0.20969231736211877
1049,Howie Kendrick,4000000.0,WSH,MLB,2B,4226860.259259259,6381528.707480021,-0.03554951637110842,3675117.7647058824,5495639.424775663,0.059116366665081854
1050,Tim Anderson,4000000.0,CHW,MLB,SS,4226860.259259259,6381528.707480021,-0.03554951637110842,3733500.892307692,4854400.132158347,0.05489846333986025
1051,Craig Stammen,4000000.0,SD,MLB,RP,4226860.259259259,6381528.707480021,-0.03554951637110842,2182896.6223776224,3301738.9365441166,0.5503473813481795
1052,Alex Gordon,4000000.0,KC,MLB,LF,4226860.259259259,6381528.707480021,-0.03554951637110842,5451128.078947368,6462230.302616302,-0.22455530227077541
1053,Justin Smoak,4000000.0,MIL,MLB,1B,4226860.259259259,6381528.707480021,-0.03554951637110842,6680480.630434782,8550701.470137293,-0.3134807874881572
1054,Eric Sogard,4000000.0,MIL,MLB,2B,4226860.259259259,6381528.707480021,-0.03554951637110842,3675117.7647058824,5495639.424775663,0.059116366665081854
1055,Ketel Marte,4000000.0,ARI,MLB,2B,4226860.259259259,6381528.707480021,-0.03554951637110842,3675117.7647058824,5495639.424775663,0.059116366665081854
1056,Drew Smyly,4000000.0,SF,MLB,SP,4226860.259259259,6381528.707480021,-0.03554951637110842,7016107.1734104045,8631382.118400812,-0.34943501886917
1057,Jesse Chavez,4000000.0,TEX,MLB,RP,4226860.259259259,6381528.707480021,-0.03554951637110842,2182896.6223776224,3301738.9365441166,0.5503473813481795
1058,Tucker Barnhart,3937500.0,CIN,MLB,C,4226860.259259259,6381528.707480021,-0.045343407907902956,3088024.052631579,4349114.735536663,0.19532157669406697
1059,Brad Peacock,3900000.0,HOU,MLB,SP,4226860.259259259,6381528.707480021,-0.05121974282997969,7016107.1734104045,8631382.118400812,-0.361020648914075
1060,Hansel Robles,3850000.0,LAA,MLB,RP,4226860.259259259,6381528.707480021,-0.05905485605941532,2182896.6223776224,3301738.9365441166,0.5049167755726051
1061,Jorge Polanco,3833333.0,MIN,MLB,SS,4226860.259259259,6381528.707480021,-0.061666612703315395,3733500.892307692,4854400.132158347,0.020565282006928583
1062,Patrick Bailey,3800000.0,SF,MLB,C,4226860.259259259,6381528.707480021,-0.06688996928885095,3088024.052631579,4349114.735536663,0.16370594722435305
1063,Jose Urena,3750000.0,MIA,MLB,SP,4226860.259259259,6381528.707480021,-0.07472508251828659,7016107.1734104045,8631382.118400812,-0.37839909398143246
1064,Sean Manaea,3750000.0,OAK,MLB,SP,4226860.259259259,6381528.707480021,-0.07472508251828659,7016107.1734104045,8631382.118400812,-0.37839909398143246
1065,Ed Howard,3745500.0,CHC,MLB,SS,4226860.259259259,6381528.707480021,-0.0754302427089358,3733500.892307692,4854400.132158347,0.0024718002977996765
1066,Michael Lorenzen,3725000.0,CIN,MLB,RP,4226860.259259259,6381528.707480021,-0.07864263913300441,2182896.6223776224,3301738.9365441166,0.46705793742629315
1067,Keone Kela,3725000.0,PIT,MLB,RP,4226860.259259259,6381528.707480021,-0.07864263913300441,2182896.6223776224,3301738.9365441166,0.46705793742629315
1069,Roberto Perez,3625000.0,CLE,MLB,C,4226860.259259259,6381528.707480021,-0.09431286559187568,3088024.052631579,4349114.735536663,0.12346787335380806
1070,Daniel Santana,3600000.0,TEX,MLB,CF,4226860.259259259,6381528.707480021,-0.09823042220659349,4866994.173076923,6739957.656463509,-0.18798251230286236
1071,Vincent Velasquez,3600000.0,PHI,MLB,SP,4226860.259259259,6381528.707480021,-0.09823042220659349,7016107.1734104045,8631382.118400812,-0.39577753904878993
1072,Martin Maldonado,3500000.0,HOU,MLB,C,4226860.259259259,6381528.707480021,-0.11390064866546476,3088024.052631579,4349114.735536663,0.0947263920177045
1073,Brandon Workman,3500000.0,BOS,MLB,RP,4226860.259259259,6381528.707480021,-0.11390064866546476,2182896.6223776224,3301738.9365441166,0.3989120287629315
1074,Todd Frazier,3500000.0,TEX,MLB,3B,4226860.259259259,6381528.707480021,-0.11390064866546476,5839399.038461538,8708222.599248322,-0.2686425400590323
1075,Andrew Benintendi,3400000.0,BOS,MLB,LF,4226860.259259259,6381528.707480021,-0.12957087512433604,5451128.078947368,6462230.302616302,-0.3174025039183372
1077,Michael Taylor,3325000.0,WSH,MLB,CF,4226860.259259259,6381528.707480021,-0.14132354496848948,4866994.173076923,6739957.656463509,-0.22878395557844133
1078,Jake Marisnick,3312500.0,NYM,MLB,CF,4226860.259259259,6381528.707480021,-0.1432823232758484,4866994.173076923,6739957.656463509,-0.23063856663642218
1080,Hunter Renfroe,3300000.0,TB,MLB,RF,4226860.259259259,6381528.707480021,-0.1452411015832073,5627350.0625,7638664.517777581,-0.3046802300432913
1081,Tyler Soderstrom,3300000.0,OAK,MLB,C,4226860.259259259,6381528.707480021,-0.1452411015832073,3088024.052631579,4349114.735536663,0.04874002187993878
1082,Adam Duvall,3250000.0,ATL,MLB,RF,4226860.259259259,6381528.707480021,-0.15307621481264294,5627350.0625,7638664.517777581,-0.3112258768489121
1084,Tommy La Stella,3250000.0,LAA,MLB,2B,4226860.259259259,6381528.707480021,-0.15307621481264294,3675117.7647058824,5495639.424775663,-0.07735546891765668
1085,Justin Foscue,3250000.0,TEX,MLB,2B,4226860.259259259,6381528.707480021,-0.15307621481264294,3675117.7647058824,5495639.424775663,-0.07735546891765668
1087,Mychal Givens,3225000.0,BAL,MLB,RP,4226860.259259259,6381528.707480021,-0.15699377142736076,2182896.6223776224,3301738.9365441166,0.31562258484104516
1088,Shun Yamaguchi,3175000.0,TOR,MLB,RP,4226860.259259259,6381528.707480021,-0.1648288846567964,2182896.6223776224,3301738.9365441166,0.30047904958252036
1089,Dansby Swanson,3150000.0,ATL,MLB,SS,4226860.259259259,6381528.707480021,-0.16874644127151422,3733500.892307692,4854400.132158347,-0.12020041126034206
1090,Kenta Maeda,3125000.0,MIN,MLB,SP,4226860.259259259,6381528.707480021,-0.17266399788623202,7016107.1734104045,8631382.118400812,-0.45080928176208857
1091,Matt Barnes,3100000.0,BOS,MLB,RP,4226860.259259259,6381528.707480021,-0.17658155450094984,2182896.6223776224,3301738.9365441166,0.27776374669473314
1092,Mike Montgomery,3100000.0,KC,MLB,SP,4226860.259259259,6381528.707480021,-0.17658155450094984,7016107.1734104045,8631382.118400812,-0.4537056892733148
1093,Byron Buxton,3075000.0,MIN,MLB,CF,4226860.259259259,6381528.707480021,-0.18049911111566766,4866994.173076923,6739957.656463509,-0.2658761767380586
1094,Andrew Chafin,3045000.0,ARI,MLB,RP,4226860.259259259,6381528.707480021,-0.18520017905332906,2182896.6223776224,3301738.9365441166,0.26110585791035584
1095,Josh Lindblom,3041666.0,MIL,MLB,SP,4226860.259259259,6381528.707480021,-0.18572262440346782,7016107.1734104045,8631382.118400812,-0.46046405070370966
1097,Mitch Haniger,3010000.0,SEA,MLB,RF,4226860.259259259,6381528.707480021,-0.190684758313934,5627350.0625,7638664.517777581,-0.3426449815158921
1098,Michael Wacha,3000000.0,NYM,MLB,SP,4226860.259259259,6381528.707480021,-0.19225178095982112,7016107.1734104045,8631382.118400812,-0.46529131931821976
1099,Brandon Kintzler,3000000.0,MIA,MLB,RP,4226860.259259259,6381528.707480021,-0.19225178095982112,2182896.6223776224,3301738.9365441166,0.24747667617768354
1100,Eric Thames,3000000.0,WSH,MLB,1B,4226860.259259259,6381528.707480021,-0.19225178095982112,6680480.630434782,8550701.470137293,-0.43043025689630204
1101,Austin Hedges,3000000.0,SD,MLB,C,4226860.259259259,6381528.707480021,-0.19225178095982112,3088024.052631579,4349114.735536663,-0.020239533326709778
1102,Nick Loftin,3000000.0,KC,MLB,SS,4226860.259259259,6381528.707480021,-0.19225178095982112,3733500.892307692,4854400.132158347,-0.15110021266037776
1104,Oliver Perez,3000000.0,CLE,MLB,RP,4226860.259259259,6381528.707480021,-0.19225178095982112,2182896.6223776224,3301738.9365441166,0.24747667617768354
1106,Merrill Kelly,3000000.0,ARI,MLB,SP,4226860.259259259,6381528.707480021,-0.19225178095982112,7016107.1734104045,8631382.118400812,-0.46529131931821976
1107,Wilmer Flores,3000000.0,SF,MLB,2B,4226860.259259259,6381528.707480021,-0.19225178095982112,3675117.7647058824,5495639.424775663,-0.12284608077856952
1108,Hunter Pence,3000000.0,SF,MLB,RF,4226860.259259259,6381528.707480021,-0.19225178095982112,5627350.0625,7638664.517777581,-0.3439541108770163
1109,Tony Watson,3000000.0,SF,MLB,RP,4226860.259259259,6381528.707480021,-0.19225178095982112,2182896.6223776224,3301738.9365441166,0.24747667617768354
1110,Jeff Mathis,3000000.0,TEX,MLB,C,4226860.259259259,6381528.707480021,-0.19225178095982112,3088024.052631579,4349114.735536663,-0.020239533326709778
1111,Rich Hill,3000000.0,MIN,MLB,SP,4226860.259259259,6381528.707480021,-0.19225178095982112,7016107.1734104045,8631382.118400812,-0.46529131931821976
1112,Daniel Norris,2960000.0,DET,MLB,SP,4226860.259259259,6381528.707480021,-0.1985198715433696,7016107.1734104045,8631382.118400812,-0.46992557133618174
1113,Maikel Franco,2950000.0,KC,MLB,3B,4226860.259259259,6381528.707480021,-0.20008689418925676,5839399.038461538,8708222.599248322,-0.3318012379140315
1114,Jose Alvarez,2950000.0,PHI,MLB,RP,4226860.259259259,6381528.707480021,-0.20008689418925676,2182896.6223776224,3301738.9365441166,0.23233314091915874
1115,Lourdes Gurriel Jr.,2928571.0,TOR,MLB,LF,4226860.259259259,6381528.707480021,-0.20344486701712827,5451128.078947368,6462230.302616302,-0.3903539429608512
1117,Jordan Walker,2900000.0,STL,MLB,3B,4226860.259259259,6381528.707480021,-0.20792200741869238,5839399.038461538,8708222.599248322,-0.3375429377190314
1118,Kyle Freeland,2875000.0,COL,MLB,SP,4226860.259259259,6381528.707480021,-0.2118395640334102,7016107.1734104045,8631382.118400812,-0.47977335687435096
1119,Joe Panik,2850000.0,TOR,MLB,2B,4226860.259259259,6381528.707480021,-0.21575712064812802,3675117.7647058824,5495639.424775663,-0.1501404478951172
1120,Jose Peraza,2850000.0,BOS,MLB,2B,4226860.259259259,6381528.707480021,-0.21575712064812802,3675117.7647058824,5495639.424775663,-0.1501404478951172
1121,Trevor Williams,2825000.0,PIT,MLB,SP,4226860.259259259,6381528.707480021,-0.21967467726284584,7016107.1734104045,8631382.118400812,-0.48556617189680346
1122,Adam Frazier,2800000.0,PIT,MLB,2B,4226860.259259259,6381528.707480021,-0.22359223387756366,3675117.7647058824,5495639.424775663,-0.1592385702672998
1123,Joe Musgrove,2800000.0,PIT,MLB,SP,4226860.259259259,6381528.707480021,-0.22359223387756366,7016107.1734104045,8631382.118400812,-0.48846257940802973
1124,Michael Fulmer,2800000.0,DET,MLB,SP,4226860.259259259,6381528.707480021,-0.22359223387756366,7016107.1734104045,8631382.118400812,-0.48846257940802973
1125,Cam Bedrosian,2800000.0,LAA,MLB,RP,4226860.259259259,6381528.707480021,-0.22359223387756366,2182896.6223776224,3301738.9365441166,0.18690253514358435
1126,Jake Diekman,2750000.0,OAK,MLB,RP,4226860.259259259,6381528.707480021,-0.2314273471069993,2182896.6223776224,3301738.9365441166,0.17175899988505955
1127,Jose Leclerc,2750000.0,TEX,MLB,RP,4226860.259259259,6381528.707480021,-0.2314273471069993,2182896.6223776224,3301738.9365441166,0.17175899988505955
1128,Aaron Sabato,2750000.0,MIN,MLB,1B,4226860.259259259,6381528.707480021,-0.2314273471069993,6680480.630434782,8550701.470137293,-0.45966762424833824
1129,Tyler Clippard,2750000.0,MIN,MLB,RP,4226860.259259259,6381528.707480021,-0.2314273471069993,2182896.6223776224,3301738.9365441166,0.17175899988505955
1130,Omar Narvaez,2725000.0,MIL,MLB,C,4226860.259259259,6381528.707480021,-0.2353449037217171,3088024.052631579,4349114.735536663,-0.08347079226613763
1131,Nick Yorke,2700000.0,BOS,MLB,2B,4226860.259259259,6381528.707480021,-0.23926246033643492,3675117.7647058824,5495639.424775663,-0.17743481501166494
1132,Tommy Kahnle,2650000.0,NYY,MLB,RP,4226860.259259259,6381528.707480021,-0.24709757356587056,2182896.6223776224,3301738.9365441166,0.14147192936800995
1134,Zach Eflin,2625000.0,PHI,MLB,SP,4226860.259259259,6381528.707480021,-0.25101513018058835,7016107.1734104045,8631382.118400812,-0.5087374319866135
1135,Aledmys Diaz,2600000.0,HOU,MLB,SS,4226860.259259259,6381528.707480021,-0.2549326867953062,3733500.892307692,4854400.132158347,-0.23349968306047297
1136,Jesus Aguilar,2575000.0,MIA,MLB,1B,4226860.259259259,6381528.707480021,-0.258850243410024,6680480.630434782,8550701.470137293,-0.4801337813947636
1137,Junior Guerra,2550000.0,ARI,MLB,RP,4226860.259259259,6381528.707480021,-0.2627678000247418,2182896.6223776224,3301738.9365441166,0.11118485885096037
1138,Max Muncy,2500000.0,LAD,MLB,1B,4226860.259259259,6381528.707480021,-0.27060291325417746,6680480.630434782,8550701.470137293,-0.48890499160037443
1139,Mitch Moreland,2500000.0,BOS,MLB,1B,4226860.259259259,6381528.707480021,-0.27060291325417746,6680480.630434782,8550701.470137293,-0.48890499160037443
1140,Asdrubal Cabrera,2500000.0,WSH,MLB,3B,4226860.259259259,6381528.707480021,-0.27060291325417746,5839399.038461538,8708222.599248322,-0.38347653615903077
1141,Austin Wells,2500000.0,NYY,MLB,C,4226860.259259259,6381528.707480021,-0.27060291325417746,3088024.052631579,4349114.735536663,-0.13520545867112405
1142,Brock Holt,2500000.0,MIL,MLB,2B,4226860.259259259,6381528.707480021,-0.27060291325417746,3675117.7647058824,5495639.424775663,-0.2138273045003952
1143,Jose Iglesias,2500000.0,BAL,MLB,SS,4226860.259259259,6381528.707480021,-0.27060291325417746,3733500.892307692,4854400.132158347,-0.2540995506604968
1144,Hector Rondon,2500000.0,ARI,MLB,RP,4226860.259259259,6381528.707480021,-0.27060291325417746,2182896.6223776224,3301738.9365441166,0.09604132359243557
1145,Stephen Vogt,2500000.0,ARI,MLB,C,4226860.259259259,6381528.707480021,-0.27060291325417746,3088024.052631579,4349114.735536663,-0.13520545867112405
1147,Joely Rodriguez,2500000.0,TEX,MLB,RP,4226860.259259259,6381528.707480021,-0.27060291325417746,2182896.6223776224,3301738.9365441166,0.09604132359243557
1148,Daniel Descalso,2500000.0,CHC,MLB,2B,4226860.259259259,6381528.707480021,-0.27060291325417746,3675117.7647058824,5495639.424775663,-0.2138273045003952
1149,David Dahl,2475000.0,COL,MLB,CF,4226860.259259259,6381528.707480021,-0.2745204698688953,4866994.173076923,6739957.656463509,-0.3548975075211399
1150,Giovanny Urshela,2475000.0,NYY,MLB,3B,4226860.259259259,6381528.707480021,-0.2745204698688953,5839399.038461538,8708222.599248322,-0.38634738606153074
1151,Manuel Margot,2475000.0,TB,MLB,CF,4226860.259259259,6381528.707480021,-0.2745204698688953,4866994.173076923,6739957.656463509,-0.3548975075211399
1154,Jordan Westburg,2365500.0,BAL,MLB,SS,4226860.259259259,6381528.707480021,-0.29167936784135934,3733500.892307692,4854400.132158347,-0.2818063725825288
